GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.repository,S3BlobRepository,159,0,8,0,45,0,10,0,6,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.web,GlobalExceptionHandler,240,0,6,0,45,0,20,0,17,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.config,ApplicationReadyInitializer,268,0,0,0,71,0,3,0,3,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.config,CacheConfiguration,14,0,0,0,4,0,3,0,3,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.config,AWSClientsConfig,74,0,4,0,22,0,6,0,4,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.config,SchedulingConfiguration,3,0,0,0,1,0,1,0,1,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.config,AsyncConfiguration,31,0,0,0,10,0,2,0,2,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.config,EncrypConfiguration,7,0,0,0,2,0,2,0,2,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.config,PersistenceConfiguration.AuditorAwareImpl,6,0,0,0,2,0,2,0,2,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.config,TransactionalOutboxEntityListenerRegister,52,0,2,0,14,0,4,0,3,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.config,PersistenceConfiguration,26,0,0,0,8,0,3,0,3,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.config,OpenApiV3Configuration,27,0,0,0,8,0,2,0,2,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.config,KafkaConfig,16,0,0,0,5,0,2,0,2,0
Aggregated Reports/users-service-spring-boot,org.redisson.config,ConfigPrinter,223,0,14,0,56,0,12,0,5,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.txoutbox,MessageRelayService,61,0,6,0,18,0,6,0,3,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.txoutbox,TransactionalOutboxPatternEntityListener,97,0,8,0,33,0,11,0,7,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.jobs,CardImagesCleanUpJobConfiguration,27,0,0,0,6,0,3,0,3,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.jobs,MessageRelayServiceJobConfiguration,39,0,0,0,6,0,1,0,1,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.jobs,MessageRelayServiceJob,24,0,0,0,10,0,4,0,4,0
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users.jobs,CardImagesCleanUpJob,57,0,2,0,13,0,4,0,3,0
Aggregated Reports/users-service-sdk,io.oigres.ecomm.service.users.api,RemoteMethodArgumentNotValidException,18,0,0,0,6,0,3,0,3,0
Aggregated Reports/users-service-sdk,io.oigres.ecomm.service.users.api,MiddlewareProxy.new ParameterizedTypeReference() {...},3,0,0,0,1,0,1,0,1,0
Aggregated Reports/users-service-sdk,io.oigres.ecomm.service.users.api,MiddlewareProxy.new ParameterizedTypeReference() {...},13,0,0,0,3,0,2,0,2,0
Aggregated Reports/users-service-sdk,io.oigres.ecomm.service.users.api,MiddlewareProxy.1.new ParameterizedType() {...},21,0,0,0,6,0,4,0,4,0
Aggregated Reports/users-service-sdk,io.oigres.ecomm.service.users.api,MiddlewareProxy,614,0,20,0,132,0,53,0,43,0
Aggregated Reports/users-service-sdk,io.oigres.ecomm.service.users.api,UsersServiceProxy,1055,0,0,0,206,0,94,0,94,0
Aggregated Reports/users-service-sdk,io.oigres.ecomm.service.users.api,RegionServiceProxy,159,0,0,0,23,0,13,0,13,0
Aggregated Reports/users-service-sdk,io.oigres.ecomm.service.users.api,RemoteServiceUnavailableException,4,0,0,0,2,0,1,0,1,0
Aggregated Reports/users-service-uploads-detector,io.oigres.ecomm,BlobType,28,0,0,0,7,0,3,0,3,0
Aggregated Reports/users-service-uploads-detector,io.oigres.ecomm,S3EventHandler,258,0,10,0,64,0,8,0,3,0
Aggregated Reports/users-service-uploads-detector,io.oigres.ecomm,S3EventHandler.new JsonDeserializer() {...},10,0,0,0,3,0,2,0,2,0
Aggregated Reports/users-service-uploads-detector,io.oigres.ecomm,S3EventHandler.new JsonSerializer() {...},10,0,0,0,2,0,2,0,2,0
